sample_id,split,landslide_px,asc_pre_bad_pct,asc_pre_c0,asc_pre_c1,asc_pre_c2,asc_pre_c3,desc_pre_bad_pct,desc_pre_c0,desc_pre_c1,desc_pre_c2,desc_pre_c3,asc_post_bad_pct,asc_post_c0,asc_post_c1,asc_post_c2,asc_post_c3,desc_post_bad_pct,desc_post_c0,desc_post_c1,desc_post_c2,desc_post_c3,asc_pre_src,desc_pre_src,asc_post_src,desc_post_src,opt_pre_src,opt_post_src,ann_src
855,val,1891,15.094,13911,2473,0,0,0.989,16222,111,51,0,15.094,13911,2473,0,0,0.989,16222,111,51,0,Pre_event/S1_ASC_20210805/855.tif,Pre_event/S1_DESC_20210803/855.tif,Post_event/S1_ASC_20210817/855.tif,Post_event/S1_DESC_20210815/855.tif,Pre_event/S2_20210804/855.tif,Post_event/S2_20210814/855.tif,Annotations/855.tif
856,train,2395,10.022,14742,1642,0,0,4.431,15658,719,7,0,10.022,14742,1642,0,0,4.431,15658,719,7,0,Pre_event/S1_ASC_20210805/856.tif,Pre_event/S1_DESC_20210803/856.tif,Post_event/S1_ASC_20210817/856.tif,Post_event/S1_DESC_20210815/856.tif,Pre_event/S2_20210804/856.tif,Post_event/S2_20210814/856.tif,Annotations/856.tif
857,train,3646,9.326,14856,1528,0,0,5.902,15417,967,0,0,9.326,14856,1528,0,0,5.902,15417,967,0,0,Pre_event/S1_ASC_20210805/857.tif,Pre_event/S1_DESC_20210803/857.tif,Post_event/S1_ASC_20210817/857.tif,Post_event/S1_DESC_20210815/857.tif,Pre_event/S2_20210804/857.tif,Post_event/S2_20210814/857.tif,Annotations/857.tif
858,train,1791,2.075,16044,340,0,0,1.776,16093,291,0,0,2.075,16044,340,0,0,1.776,16093,291,0,0,Pre_event/S1_ASC_20210805/858.tif,Pre_event/S1_DESC_20210803/858.tif,Post_event/S1_ASC_20210817/858.tif,Post_event/S1_DESC_20210815/858.tif,Pre_event/S2_20210804/858.tif,Post_event/S2_20210814/858.tif,Annotations/858.tif
859,test,192,1.312,16169,215,0,0,0.0,16384,0,0,0,1.312,16169,215,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/859.tif,Pre_event/S1_DESC_20210803/859.tif,Post_event/S1_ASC_20210817/859.tif,Post_event/S1_DESC_20210815/859.tif,Pre_event/S2_20210804/859.tif,Post_event/S2_20210814/859.tif,Annotations/859.tif
860,train,328,4.901,15581,803,0,0,0.616,16283,20,68,13,4.901,15581,803,0,0,0.616,16283,20,68,13,Pre_event/S1_ASC_20210805/860.tif,Pre_event/S1_DESC_20210803/860.tif,Post_event/S1_ASC_20210817/860.tif,Post_event/S1_DESC_20210815/860.tif,Pre_event/S2_20210804/860.tif,Post_event/S2_20210814/860.tif,Annotations/860.tif
861,train,575,9.283,14863,1521,0,0,2.527,15970,311,90,13,9.283,14863,1521,0,0,2.527,15970,311,90,13,Pre_event/S1_ASC_20210805/861.tif,Pre_event/S1_DESC_20210803/861.tif,Post_event/S1_ASC_20210817/861.tif,Post_event/S1_DESC_20210815/861.tif,Pre_event/S2_20210804/861.tif,Post_event/S2_20210814/861.tif,Annotations/861.tif
862,train,768,9.937,14756,1628,0,0,1.91,16071,291,22,0,9.937,14756,1628,0,0,1.91,16071,291,22,0,Pre_event/S1_ASC_20210805/862.tif,Pre_event/S1_DESC_20210803/862.tif,Post_event/S1_ASC_20210817/862.tif,Post_event/S1_DESC_20210815/862.tif,Pre_event/S2_20210804/862.tif,Post_event/S2_20210814/862.tif,Annotations/862.tif
863,train,396,4.443,15656,728,0,0,0.0,16384,0,0,0,4.443,15656,728,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/863.tif,Pre_event/S1_DESC_20210803/863.tif,Post_event/S1_ASC_20210817/863.tif,Post_event/S1_DESC_20210815/863.tif,Pre_event/S2_20210804/863.tif,Post_event/S2_20210814/863.tif,Annotations/863.tif
864,test,118,8.679,14962,1422,0,0,2.527,15970,390,24,0,8.679,14962,1422,0,0,2.527,15970,390,24,0,Pre_event/S1_ASC_20210805/864.tif,Pre_event/S1_DESC_20210803/864.tif,Post_event/S1_ASC_20210817/864.tif,Post_event/S1_DESC_20210815/864.tif,Pre_event/S2_20210804/864.tif,Post_event/S2_20210814/864.tif,Annotations/864.tif
865,val,111,10.864,14604,1780,0,0,6.378,15339,1021,24,0,10.864,14604,1780,0,0,6.378,15339,1021,24,0,Pre_event/S1_ASC_20210805/865.tif,Pre_event/S1_DESC_20210803/865.tif,Post_event/S1_ASC_20210817/865.tif,Post_event/S1_DESC_20210815/865.tif,Pre_event/S2_20210804/865.tif,Post_event/S2_20210814/865.tif,Annotations/865.tif
866,val,145,7.703,15122,1253,9,0,0.0,16384,0,0,0,7.703,15122,1253,9,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/866.tif,Pre_event/S1_DESC_20210803/866.tif,Post_event/S1_ASC_20210817/866.tif,Post_event/S1_DESC_20210815/866.tif,Pre_event/S2_20210804/866.tif,Post_event/S2_20210814/866.tif,Annotations/866.tif
867,train,207,6.219,15365,1010,9,0,0.0,16384,0,0,0,6.219,15365,1010,9,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/867.tif,Pre_event/S1_DESC_20210803/867.tif,Post_event/S1_ASC_20210817/867.tif,Post_event/S1_DESC_20210815/867.tif,Pre_event/S2_20210804/867.tif,Post_event/S2_20210814/867.tif,Annotations/867.tif
868,train,279,1.74,16099,285,0,0,0.0,16384,0,0,0,1.74,16099,285,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/868.tif,Pre_event/S1_DESC_20210803/868.tif,Post_event/S1_ASC_20210817/868.tif,Post_event/S1_DESC_20210815/868.tif,Pre_event/S2_20210804/868.tif,Post_event/S2_20210814/868.tif,Annotations/868.tif
869,train,314,3.375,15831,553,0,0,0.0,16384,0,0,0,3.375,15831,553,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/869.tif,Pre_event/S1_DESC_20210803/869.tif,Post_event/S1_ASC_20210817/869.tif,Post_event/S1_DESC_20210815/869.tif,Pre_event/S2_20210804/869.tif,Post_event/S2_20210814/869.tif,Annotations/869.tif
870,val,526,6.5,15319,1065,0,0,0.226,16347,0,37,0,6.5,15319,1065,0,0,0.226,16347,0,37,0,Pre_event/S1_ASC_20210805/870.tif,Pre_event/S1_DESC_20210803/870.tif,Post_event/S1_ASC_20210817/870.tif,Post_event/S1_DESC_20210815/870.tif,Pre_event/S2_20210804/870.tif,Post_event/S2_20210814/870.tif,Annotations/870.tif
871,train,1957,18.665,13326,3058,0,0,1.007,16219,0,165,0,18.665,13326,3058,0,0,1.007,16219,0,165,0,Pre_event/S1_ASC_20210805/871.tif,Pre_event/S1_DESC_20210803/871.tif,Post_event/S1_ASC_20210817/871.tif,Post_event/S1_DESC_20210815/871.tif,Pre_event/S2_20210804/871.tif,Post_event/S2_20210814/871.tif,Annotations/871.tif
872,train,1922,16.412,13695,2689,0,0,0.879,16240,0,144,0,16.412,13695,2689,0,0,0.879,16240,0,144,0,Pre_event/S1_ASC_20210805/872.tif,Pre_event/S1_DESC_20210803/872.tif,Post_event/S1_ASC_20210817/872.tif,Post_event/S1_DESC_20210815/872.tif,Pre_event/S2_20210804/872.tif,Post_event/S2_20210814/872.tif,Annotations/872.tif
873,test,563,4.291,15681,703,0,0,1.55,16130,238,16,0,4.291,15681,703,0,0,1.55,16130,238,16,0,Pre_event/S1_ASC_20210805/873.tif,Pre_event/S1_DESC_20210803/873.tif,Post_event/S1_ASC_20210817/873.tif,Post_event/S1_DESC_20210815/873.tif,Pre_event/S2_20210804/873.tif,Post_event/S2_20210814/873.tif,Annotations/873.tif
874,val,1159,9.052,14901,1483,0,0,5.115,15546,771,67,0,9.052,14901,1483,0,0,5.115,15546,771,67,0,Pre_event/S1_ASC_20210805/874.tif,Pre_event/S1_DESC_20210803/874.tif,Post_event/S1_ASC_20210817/874.tif,Post_event/S1_DESC_20210815/874.tif,Pre_event/S2_20210804/874.tif,Post_event/S2_20210814/874.tif,Annotations/874.tif
875,train,2654,19.104,13254,3130,0,0,7.025,15233,962,189,0,19.104,13254,3130,0,0,7.025,15233,962,189,0,Pre_event/S1_ASC_20210805/875.tif,Pre_event/S1_DESC_20210803/875.tif,Post_event/S1_ASC_20210817/875.tif,Post_event/S1_DESC_20210815/875.tif,Pre_event/S2_20210804/875.tif,Post_event/S2_20210814/875.tif,Annotations/875.tif
876,val,5075,20.093,13092,3291,1,0,6.531,15314,640,430,0,20.093,13092,3291,1,0,6.531,15314,640,430,0,Pre_event/S1_ASC_20210805/876.tif,Pre_event/S1_DESC_20210803/876.tif,Post_event/S1_ASC_20210817/876.tif,Post_event/S1_DESC_20210815/876.tif,Pre_event/S2_20210804/876.tif,Post_event/S2_20210814/876.tif,Annotations/876.tif
877,train,6236,21.741,12822,3509,53,0,11.469,14505,1346,520,13,21.741,12822,3509,53,0,11.469,14505,1346,520,13,Pre_event/S1_ASC_20210805/877.tif,Pre_event/S1_DESC_20210803/877.tif,Post_event/S1_ASC_20210817/877.tif,Post_event/S1_DESC_20210815/877.tif,Pre_event/S2_20210804/877.tif,Post_event/S2_20210814/877.tif,Annotations/877.tif
878,train,4475,27.142,11937,4391,56,0,12.598,14320,1774,277,13,27.142,11937,4391,56,0,12.598,14320,1774,277,13,Pre_event/S1_ASC_20210805/878.tif,Pre_event/S1_DESC_20210803/878.tif,Post_event/S1_ASC_20210817/878.tif,Post_event/S1_DESC_20210815/878.tif,Pre_event/S2_20210804/878.tif,Post_event/S2_20210814/878.tif,Annotations/878.tif
879,test,2458,17.902,13451,2929,4,0,4.456,15654,658,72,0,17.902,13451,2929,4,0,4.456,15654,658,72,0,Pre_event/S1_ASC_20210805/879.tif,Pre_event/S1_DESC_20210803/879.tif,Post_event/S1_ASC_20210817/879.tif,Post_event/S1_DESC_20210815/879.tif,Pre_event/S2_20210804/879.tif,Post_event/S2_20210814/879.tif,Annotations/879.tif
880,val,2820,11.414,14514,1870,0,0,4.022,15725,652,7,0,11.414,14514,1870,0,0,4.022,15725,652,7,0,Pre_event/S1_ASC_20210805/880.tif,Pre_event/S1_DESC_20210803/880.tif,Post_event/S1_ASC_20210817/880.tif,Post_event/S1_DESC_20210815/880.tif,Pre_event/S2_20210804/880.tif,Post_event/S2_20210814/880.tif,Annotations/880.tif
881,train,4383,10.291,14698,1686,0,0,6.604,15302,1082,0,0,10.291,14698,1686,0,0,6.604,15302,1082,0,0,Pre_event/S1_ASC_20210805/881.tif,Pre_event/S1_DESC_20210803/881.tif,Post_event/S1_ASC_20210817/881.tif,Post_event/S1_DESC_20210815/881.tif,Pre_event/S2_20210804/881.tif,Post_event/S2_20210814/881.tif,Annotations/881.tif
882,train,2315,3.058,15883,501,0,0,4.437,15657,727,0,0,3.058,15883,501,0,0,4.437,15657,727,0,0,Pre_event/S1_ASC_20210805/882.tif,Pre_event/S1_DESC_20210803/882.tif,Post_event/S1_ASC_20210817/882.tif,Post_event/S1_DESC_20210815/882.tif,Pre_event/S2_20210804/882.tif,Post_event/S2_20210814/882.tif,Annotations/882.tif
883,train,105,1.196,16188,196,0,0,1.721,16102,282,0,0,1.196,16188,196,0,0,1.721,16102,282,0,0,Pre_event/S1_ASC_20210805/883.tif,Pre_event/S1_DESC_20210803/883.tif,Post_event/S1_ASC_20210817/883.tif,Post_event/S1_DESC_20210815/883.tif,Pre_event/S2_20210804/883.tif,Post_event/S2_20210814/883.tif,Annotations/883.tif
884,train,235,7.025,15233,1151,0,0,0.378,16322,0,61,1,7.025,15233,1151,0,0,0.378,16322,0,61,1,Pre_event/S1_ASC_20210805/884.tif,Pre_event/S1_DESC_20210803/884.tif,Post_event/S1_ASC_20210817/884.tif,Post_event/S1_DESC_20210815/884.tif,Pre_event/S2_20210804/884.tif,Post_event/S2_20210814/884.tif,Annotations/884.tif
885,train,856,12.897,14271,2113,0,0,0.104,16367,0,17,0,12.897,14271,2113,0,0,0.104,16367,0,17,0,Pre_event/S1_ASC_20210805/885.tif,Pre_event/S1_DESC_20210803/885.tif,Post_event/S1_ASC_20210817/885.tif,Post_event/S1_DESC_20210815/885.tif,Pre_event/S2_20210804/885.tif,Post_event/S2_20210814/885.tif,Annotations/885.tif
886,test,667,11.682,14470,1914,0,0,0.0,16384,0,0,0,11.682,14470,1914,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/886.tif,Pre_event/S1_DESC_20210803/886.tif,Post_event/S1_ASC_20210817/886.tif,Post_event/S1_DESC_20210815/886.tif,Pre_event/S2_20210804/886.tif,Post_event/S2_20210814/886.tif,Annotations/886.tif
887,train,108,2.716,15939,445,0,0,1.453,16146,238,0,0,2.716,15939,445,0,0,1.453,16146,238,0,0,Pre_event/S1_ASC_20210805/887.tif,Pre_event/S1_DESC_20210803/887.tif,Post_event/S1_ASC_20210817/887.tif,Post_event/S1_DESC_20210815/887.tif,Pre_event/S2_20210804/887.tif,Post_event/S2_20210814/887.tif,Annotations/887.tif
888,test,108,6.445,15328,1056,0,0,2.728,15937,447,0,0,6.445,15328,1056,0,0,2.728,15937,447,0,0,Pre_event/S1_ASC_20210805/888.tif,Pre_event/S1_DESC_20210803/888.tif,Post_event/S1_ASC_20210817/888.tif,Post_event/S1_DESC_20210815/888.tif,Pre_event/S2_20210804/888.tif,Post_event/S2_20210814/888.tif,Annotations/888.tif
889,val,121,27.838,11823,4552,9,0,0.0,16384,0,0,0,27.838,11823,4552,9,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/889.tif,Pre_event/S1_DESC_20210803/889.tif,Post_event/S1_ASC_20210817/889.tif,Post_event/S1_DESC_20210815/889.tif,Pre_event/S2_20210804/889.tif,Post_event/S2_20210814/889.tif,Annotations/889.tif
890,train,380,34.528,10727,5648,9,0,0.0,16384,0,0,0,34.528,10727,5648,9,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/890.tif,Pre_event/S1_DESC_20210803/890.tif,Post_event/S1_ASC_20210817/890.tif,Post_event/S1_DESC_20210815/890.tif,Pre_event/S2_20210804/890.tif,Post_event/S2_20210814/890.tif,Annotations/890.tif
891,train,259,25.488,12208,4176,0,0,0.0,16384,0,0,0,25.488,12208,4176,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/891.tif,Pre_event/S1_DESC_20210803/891.tif,Post_event/S1_ASC_20210817/891.tif,Post_event/S1_DESC_20210815/891.tif,Pre_event/S2_20210804/891.tif,Post_event/S2_20210814/891.tif,Annotations/891.tif
892,train,217,1.483,16141,243,0,0,0.0,16384,0,0,0,1.483,16141,243,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/892.tif,Pre_event/S1_DESC_20210803/892.tif,Post_event/S1_ASC_20210817/892.tif,Post_event/S1_DESC_20210815/892.tif,Pre_event/S2_20210804/892.tif,Post_event/S2_20210814/892.tif,Annotations/892.tif
893,val,217,3.754,15769,615,0,0,0.0,16384,0,0,0,3.754,15769,615,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/893.tif,Pre_event/S1_DESC_20210803/893.tif,Post_event/S1_ASC_20210817/893.tif,Post_event/S1_DESC_20210815/893.tif,Pre_event/S2_20210804/893.tif,Post_event/S2_20210814/893.tif,Annotations/893.tif
894,train,340,0.177,16355,29,0,0,0.0,16384,0,0,0,0.177,16355,29,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/894.tif,Pre_event/S1_DESC_20210803/894.tif,Post_event/S1_ASC_20210817/894.tif,Post_event/S1_DESC_20210815/894.tif,Pre_event/S2_20210804/894.tif,Post_event/S2_20210814/894.tif,Annotations/894.tif
895,train,507,0.0,16384,0,0,0,0.0,16384,0,0,0,0.0,16384,0,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/895.tif,Pre_event/S1_DESC_20210803/895.tif,Post_event/S1_ASC_20210817/895.tif,Post_event/S1_DESC_20210815/895.tif,Pre_event/S2_20210804/895.tif,Post_event/S2_20210814/895.tif,Annotations/895.tif
896,train,526,2.075,16044,340,0,0,2.35,15999,385,0,0,2.075,16044,340,0,0,2.35,15999,385,0,0,Pre_event/S1_ASC_20210805/896.tif,Pre_event/S1_DESC_20210803/896.tif,Post_event/S1_ASC_20210817/896.tif,Post_event/S1_DESC_20210815/896.tif,Pre_event/S2_20210804/896.tif,Post_event/S2_20210814/896.tif,Annotations/896.tif
897,val,1533,23.035,12610,3774,0,0,3.632,15789,509,86,0,23.035,12610,3774,0,0,3.632,15789,509,86,0,Pre_event/S1_ASC_20210805/897.tif,Pre_event/S1_DESC_20210803/897.tif,Post_event/S1_ASC_20210817/897.tif,Post_event/S1_DESC_20210815/897.tif,Pre_event/S2_20210804/897.tif,Post_event/S2_20210814/897.tif,Annotations/897.tif
898,train,3765,46.075,8835,7549,0,0,3.748,15770,400,214,0,46.075,8835,7549,0,0,3.748,15770,400,214,0,Pre_event/S1_ASC_20210805/898.tif,Pre_event/S1_DESC_20210803/898.tif,Post_event/S1_ASC_20210817/898.tif,Post_event/S1_DESC_20210815/898.tif,Pre_event/S2_20210804/898.tif,Post_event/S2_20210814/898.tif,Annotations/898.tif
899,val,5370,27.1,11944,4440,0,0,4.364,15669,586,129,0,27.1,11944,4440,0,0,4.364,15669,586,129,0,Pre_event/S1_ASC_20210805/899.tif,Pre_event/S1_DESC_20210803/899.tif,Post_event/S1_ASC_20210817/899.tif,Post_event/S1_DESC_20210815/899.tif,Pre_event/S2_20210804/899.tif,Post_event/S2_20210814/899.tif,Annotations/899.tif
900,test,6421,4.254,15687,681,16,0,12.347,14361,2016,7,0,4.254,15687,681,16,0,12.347,14361,2016,7,0,Pre_event/S1_ASC_20210805/900.tif,Pre_event/S1_DESC_20210803/900.tif,Post_event/S1_ASC_20210817/900.tif,Post_event/S1_DESC_20210815/900.tif,Pre_event/S2_20210804/900.tif,Post_event/S2_20210814/900.tif,Annotations/900.tif
901,test,6097,4.846,15590,737,42,15,18.579,13340,2960,37,47,4.846,15590,737,42,15,18.579,13340,2960,37,47,Pre_event/S1_ASC_20210805/901.tif,Pre_event/S1_DESC_20210803/901.tif,Post_event/S1_ASC_20210817/901.tif,Post_event/S1_DESC_20210815/901.tif,Pre_event/S2_20210804/901.tif,Post_event/S2_20210814/901.tif,Annotations/901.tif
902,train,3404,7.22,15201,1142,26,15,9.015,14907,1399,31,47,7.22,15201,1142,26,15,9.015,14907,1399,31,47,Pre_event/S1_ASC_20210805/902.tif,Pre_event/S1_DESC_20210803/902.tif,Post_event/S1_ASC_20210817/902.tif,Post_event/S1_DESC_20210815/902.tif,Pre_event/S2_20210804/902.tif,Post_event/S2_20210814/902.tif,Annotations/902.tif
903,val,3448,30.438,11397,4987,0,0,1.416,16152,163,69,0,30.438,11397,4987,0,0,1.416,16152,163,69,0,Pre_event/S1_ASC_20210805/903.tif,Pre_event/S1_DESC_20210803/903.tif,Post_event/S1_ASC_20210817/903.tif,Post_event/S1_DESC_20210815/903.tif,Pre_event/S2_20210804/903.tif,Post_event/S2_20210814/903.tif,Annotations/903.tif
904,train,6214,52.155,7839,8545,0,0,1.947,16065,181,138,0,52.155,7839,8545,0,0,1.947,16065,181,138,0,Pre_event/S1_ASC_20210805/904.tif,Pre_event/S1_DESC_20210803/904.tif,Post_event/S1_ASC_20210817/904.tif,Post_event/S1_DESC_20210815/904.tif,Pre_event/S2_20210804/904.tif,Post_event/S2_20210814/904.tif,Annotations/904.tif
905,train,5073,36.81,10353,6031,0,0,4.431,15658,657,69,0,36.81,10353,6031,0,0,4.431,15658,657,69,0,Pre_event/S1_ASC_20210805/905.tif,Pre_event/S1_DESC_20210803/905.tif,Post_event/S1_ASC_20210817/905.tif,Post_event/S1_DESC_20210815/905.tif,Pre_event/S2_20210804/905.tif,Post_event/S2_20210814/905.tif,Annotations/905.tif
906,train,1747,15.9,13779,2605,0,0,4.944,15574,810,0,0,15.9,13779,2605,0,0,4.944,15574,810,0,0,Pre_event/S1_ASC_20210805/906.tif,Pre_event/S1_DESC_20210803/906.tif,Post_event/S1_ASC_20210817/906.tif,Post_event/S1_DESC_20210815/906.tif,Pre_event/S2_20210804/906.tif,Post_event/S2_20210814/906.tif,Annotations/906.tif
907,train,482,5.573,15471,913,0,0,2.704,15941,443,0,0,5.573,15471,913,0,0,2.704,15941,443,0,0,Pre_event/S1_ASC_20210805/907.tif,Pre_event/S1_DESC_20210803/907.tif,Post_event/S1_ASC_20210817/907.tif,Post_event/S1_DESC_20210815/907.tif,Pre_event/S2_20210804/907.tif,Post_event/S2_20210814/907.tif,Annotations/907.tif
908,train,282,0.122,16364,20,0,0,2.722,15938,446,0,0,0.122,16364,20,0,0,2.722,15938,446,0,0,Pre_event/S1_ASC_20210805/908.tif,Pre_event/S1_DESC_20210803/908.tif,Post_event/S1_ASC_20210817/908.tif,Post_event/S1_DESC_20210815/908.tif,Pre_event/S2_20210804/908.tif,Post_event/S2_20210814/908.tif,Annotations/908.tif
909,train,347,3.961,15735,649,0,0,1.947,16065,319,0,0,3.961,15735,649,0,0,1.947,16065,319,0,0,Pre_event/S1_ASC_20210805/909.tif,Pre_event/S1_DESC_20210803/909.tif,Post_event/S1_ASC_20210817/909.tif,Post_event/S1_DESC_20210815/909.tif,Pre_event/S2_20210804/909.tif,Post_event/S2_20210814/909.tif,Annotations/909.tif
910,test,278,11.108,14564,1820,0,0,0.0,16384,0,0,0,11.108,14564,1820,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/910.tif,Pre_event/S1_DESC_20210803/910.tif,Post_event/S1_ASC_20210817/910.tif,Post_event/S1_DESC_20210815/910.tif,Pre_event/S2_20210804/910.tif,Post_event/S2_20210814/910.tif,Annotations/910.tif
911,val,233,33.948,10822,5562,0,0,0.0,16384,0,0,0,33.948,10822,5562,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/911.tif,Pre_event/S1_DESC_20210803/911.tif,Post_event/S1_ASC_20210817/911.tif,Post_event/S1_DESC_20210815/911.tif,Pre_event/S2_20210804/911.tif,Post_event/S2_20210814/911.tif,Annotations/911.tif
912,train,233,24.536,12364,4020,0,0,0.0,16384,0,0,0,24.536,12364,4020,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/912.tif,Pre_event/S1_DESC_20210803/912.tif,Post_event/S1_ASC_20210817/912.tif,Post_event/S1_DESC_20210815/912.tif,Pre_event/S2_20210804/912.tif,Post_event/S2_20210814/912.tif,Annotations/912.tif
913,train,185,0.043,16377,7,0,0,0.098,16368,16,0,0,0.043,16377,7,0,0,0.098,16368,16,0,0,Pre_event/S1_ASC_20210805/913.tif,Pre_event/S1_DESC_20210803/913.tif,Post_event/S1_ASC_20210817/913.tif,Post_event/S1_DESC_20210815/913.tif,Pre_event/S2_20210804/913.tif,Post_event/S2_20210814/913.tif,Annotations/913.tif
914,val,231,0.049,16376,8,0,0,0.116,16365,19,0,0,0.049,16376,8,0,0,0.116,16365,19,0,0,Pre_event/S1_ASC_20210805/914.tif,Pre_event/S1_DESC_20210803/914.tif,Post_event/S1_ASC_20210817/914.tif,Post_event/S1_DESC_20210815/914.tif,Pre_event/S2_20210804/914.tif,Post_event/S2_20210814/914.tif,Annotations/914.tif
915,train,845,2.57,15963,421,0,0,0.006,16383,0,1,0,2.57,15963,421,0,0,0.006,16383,0,1,0,Pre_event/S1_ASC_20210805/915.tif,Pre_event/S1_DESC_20210803/915.tif,Post_event/S1_ASC_20210817/915.tif,Post_event/S1_DESC_20210815/915.tif,Pre_event/S2_20210804/915.tif,Post_event/S2_20210814/915.tif,Annotations/915.tif
916,train,2016,3.235,15854,530,0,0,1.959,16063,320,1,0,3.235,15854,530,0,0,1.959,16063,320,1,0,Pre_event/S1_ASC_20210805/916.tif,Pre_event/S1_DESC_20210803/916.tif,Post_event/S1_ASC_20210817/916.tif,Post_event/S1_DESC_20210815/916.tif,Pre_event/S2_20210804/916.tif,Post_event/S2_20210814/916.tif,Annotations/916.tif
917,train,1934,17.761,13474,2910,0,0,2.411,15989,376,19,0,17.761,13474,2910,0,0,2.411,15989,376,19,0,Pre_event/S1_ASC_20210805/917.tif,Pre_event/S1_DESC_20210803/917.tif,Post_event/S1_ASC_20210817/917.tif,Post_event/S1_DESC_20210815/917.tif,Pre_event/S2_20210804/917.tif,Post_event/S2_20210814/917.tif,Annotations/917.tif
918,val,3151,44.165,9148,7236,0,0,1.166,16193,166,25,0,44.165,9148,7236,0,0,1.166,16193,166,25,0,Pre_event/S1_ASC_20210805/918.tif,Pre_event/S1_DESC_20210803/918.tif,Post_event/S1_ASC_20210817/918.tif,Post_event/S1_DESC_20210815/918.tif,Pre_event/S2_20210804/918.tif,Post_event/S2_20210814/918.tif,Annotations/918.tif
919,train,4288,32.111,11123,5252,1,8,4.346,15672,671,17,24,32.111,11123,5252,1,8,4.346,15672,671,17,24,Pre_event/S1_ASC_20210805/919.tif,Pre_event/S1_DESC_20210803/919.tif,Post_event/S1_ASC_20210817/919.tif,Post_event/S1_DESC_20210815/919.tif,Pre_event/S2_20210804/919.tif,Post_event/S2_20210814/919.tif,Annotations/919.tif
920,train,6302,15.826,13791,2547,38,8,10.266,14702,1436,222,24,15.826,13791,2547,38,8,10.266,14702,1436,222,24,Pre_event/S1_ASC_20210805/920.tif,Pre_event/S1_DESC_20210803/920.tif,Post_event/S1_ASC_20210817/920.tif,Post_event/S1_DESC_20210815/920.tif,Pre_event/S2_20210804/920.tif,Post_event/S2_20210814/920.tif,Annotations/920.tif
921,test,7253,24.298,12403,3852,114,15,12.933,14265,1687,385,47,24.298,12403,3852,114,15,12.933,14265,1687,385,47,Pre_event/S1_ASC_20210805/921.tif,Pre_event/S1_DESC_20210803/921.tif,Post_event/S1_ASC_20210817/921.tif,Post_event/S1_DESC_20210815/921.tif,Pre_event/S2_20210804/921.tif,Post_event/S2_20210814/921.tif,Annotations/921.tif
922,val,3490,15.894,13780,2512,77,15,7.074,15225,938,174,47,15.894,13780,2512,77,15,7.074,15225,938,174,47,Pre_event/S1_ASC_20210805/922.tif,Pre_event/S1_DESC_20210803/922.tif,Post_event/S1_ASC_20210817/922.tif,Post_event/S1_DESC_20210815/922.tif,Pre_event/S2_20210804/922.tif,Post_event/S2_20210814/922.tif,Annotations/922.tif
923,train,3172,38.202,10125,6259,0,0,1.605,16121,126,137,0,38.202,10125,6259,0,0,1.605,16121,126,137,0,Pre_event/S1_ASC_20210805/923.tif,Pre_event/S1_DESC_20210803/923.tif,Post_event/S1_ASC_20210817/923.tif,Post_event/S1_DESC_20210815/923.tif,Pre_event/S2_20210804/923.tif,Post_event/S2_20210814/923.tif,Annotations/923.tif
924,train,6470,76.239,3893,12491,0,0,2.899,15909,267,208,0,76.239,3893,12491,0,0,2.899,15909,267,208,0,Pre_event/S1_ASC_20210805/924.tif,Pre_event/S1_DESC_20210803/924.tif,Post_event/S1_ASC_20210817/924.tif,Post_event/S1_DESC_20210815/924.tif,Pre_event/S2_20210804/924.tif,Post_event/S2_20210814/924.tif,Annotations/924.tif
925,train,7134,61.554,6299,10085,0,0,3.381,15830,483,71,0,61.554,6299,10085,0,0,3.381,15830,483,71,0,Pre_event/S1_ASC_20210805/925.tif,Pre_event/S1_DESC_20210803/925.tif,Post_event/S1_ASC_20210817/925.tif,Post_event/S1_DESC_20210815/925.tif,Pre_event/S2_20210804/925.tif,Post_event/S2_20210814/925.tif,Annotations/925.tif
