sample_id,left,bottom,right,top,transform_a,transform_e,spatial_group_id,spatial_group_size,split,bbox_wgs84
877,-73.99013509718237,18.360752136021556,-73.97863666154564,18.372250571658288,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9901350972,18.3607521360,-73.9786366615,18.3722505717"
878,-73.99013509718237,18.35500291820319,-73.97863666154564,18.366501353839922,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9901350972,18.3550029182,-73.9786366615,18.3665013538"
879,-73.99013509718237,18.349253700384825,-73.97863666154564,18.360752136021556,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9901350972,18.3492537004,-73.9786366615,18.3607521360"
880,-73.99013509718237,18.34350448256646,-73.97863666154564,18.35500291820319,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9901350972,18.3435044826,-73.9786366615,18.3550029182"
881,-73.99013509718237,18.337755264748097,-73.97863666154564,18.34925370038483,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9901350972,18.3377552647,-73.9786366615,18.3492537004"
882,-73.99013509718237,18.33200604692973,-73.97863666154564,18.343504482566463,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9901350972,18.3320060469,-73.9786366615,18.3435044826"
883,-73.99013509718237,18.326256829111365,-73.97863666154564,18.337755264748097,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9901350972,18.3262568291,-73.9786366615,18.3377552647"
884,-73.99013509718237,18.314758393474637,-73.97863666154564,18.32625682911137,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9901350972,18.3147583935,-73.9786366615,18.3262568291"
885,-73.99013509718237,18.30900917565627,-73.97863666154564,18.320507611293003,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9901350972,18.3090091757,-73.9786366615,18.3205076113"
886,-73.99013509718237,18.303259957837906,-73.97863666154564,18.314758393474637,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9901350972,18.3032599578,-73.9786366615,18.3147583935"
887,-73.99013509718237,18.27451386874608,-73.97863666154564,18.286012304382812,8.98315284120114e-05,-8.983152841195546e-05,18,4,val,"-73.9901350972,18.2745138687,-73.9786366615,18.2860123044"
888,-73.99013509718237,18.268764650927718,-73.97863666154564,18.280263086564446,8.98315284120114e-05,-8.983152841192748e-05,18,4,val,"-73.9901350972,18.2687646509,-73.9786366615,18.2802630866"
889,-73.99013509718237,18.234269344017527,-73.97863666154564,18.24576777965426,8.98315284120114e-05,-8.983152841195546e-05,16,9,val,"-73.9901350972,18.2342693440,-73.9786366615,18.2457677797"
890,-73.99013509718237,18.22852012619916,-73.97863666154564,18.240018561835893,8.98315284120114e-05,-8.983152841195546e-05,16,9,val,"-73.9901350972,18.2285201262,-73.9786366615,18.2400185618"
891,-73.99013509718237,18.222770908380795,-73.97863666154564,18.234269344017527,8.98315284120114e-05,-8.983152841195546e-05,16,9,val,"-73.9901350972,18.2227709084,-73.9786366615,18.2342693440"
892,-73.99013509718237,18.199774037107336,-73.97863666154564,18.211272472744067,8.98315284120114e-05,-8.983152841195546e-05,17,5,test,"-73.9901350972,18.1997740371,-73.9786366615,18.2112724727"
893,-73.99013509718237,18.194024819288973,-73.97863666154564,18.205523254925705,8.98315284120114e-05,-8.983152841195546e-05,17,5,test,"-73.9901350972,18.1940248193,-73.9786366615,18.2055232549"
894,-73.984385879364,18.395247442931744,-73.97288744372727,18.406745878568476,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3952474429,-73.9728874437,18.4067458786"
895,-73.984385879364,18.389498225113382,-73.97288744372727,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-73.9843858794,18.3894982251,-73.9728874437,18.4009966608"
896,-73.984385879364,18.383749007295016,-73.97288744372727,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3837490073,-73.9728874437,18.3952474429"
897,-73.984385879364,18.37799978947665,-73.97288744372727,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3779997895,-73.9728874437,18.3894982251"
898,-73.984385879364,18.372250571658284,-73.97288744372727,18.383749007295016,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3722505717,-73.9728874437,18.3837490073"
899,-73.984385879364,18.36650135383992,-73.97288744372727,18.37799978947665,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3665013538,-73.9728874437,18.3779997895"
900,-73.984385879364,18.360752136021556,-73.97288744372727,18.372250571658288,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3607521360,-73.9728874437,18.3722505717"
901,-73.984385879364,18.35500291820319,-73.97288744372727,18.366501353839922,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3550029182,-73.9728874437,18.3665013538"
902,-73.984385879364,18.349253700384825,-73.97288744372727,18.360752136021556,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3492537004,-73.9728874437,18.3607521360"
903,-73.984385879364,18.34350448256646,-73.97288744372727,18.35500291820319,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3435044826,-73.9728874437,18.3550029182"
904,-73.984385879364,18.337755264748097,-73.97288744372727,18.34925370038483,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3377552647,-73.9728874437,18.3492537004"
905,-73.984385879364,18.33200604692973,-73.97288744372727,18.343504482566463,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3320060469,-73.9728874437,18.3435044826"
906,-73.984385879364,18.326256829111365,-73.97288744372727,18.337755264748097,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3262568291,-73.9728874437,18.3377552647"
907,-73.984385879364,18.320507611293,-73.97288744372727,18.33200604692973,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3205076113,-73.9728874437,18.3320060469"
908,-73.984385879364,18.314758393474637,-73.97288744372727,18.32625682911137,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3147583935,-73.9728874437,18.3262568291"
909,-73.984385879364,18.30900917565627,-73.97288744372727,18.320507611293003,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3090091757,-73.9728874437,18.3205076113"
910,-73.984385879364,18.303259957837906,-73.97288744372727,18.314758393474637,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9843858794,18.3032599578,-73.9728874437,18.3147583935"
911,-73.984385879364,18.22852012619916,-73.97288744372727,18.240018561835893,8.983152841189951e-05,-8.983152841195546e-05,16,9,val,"-73.9843858794,18.2285201262,-73.9728874437,18.2400185618"
912,-73.984385879364,18.222770908380795,-73.97288744372727,18.234269344017527,8.983152841189951e-05,-8.983152841195546e-05,16,9,val,"-73.9843858794,18.2227709084,-73.9728874437,18.2342693440"
913,-73.97863666154564,18.42399353202357,-73.96713822590891,18.4354919676603,8.983152841189951e-05,-8.983152841195546e-05,19,6,val,"-73.9786366615,18.4239935320,-73.9671382259,18.4354919677"
914,-73.97863666154564,18.418244314205204,-73.96713822590891,18.429742749841935,8.983152841189951e-05,-8.983152841195546e-05,19,6,val,"-73.9786366615,18.4182443142,-73.9671382259,18.4297427498"
915,-73.97863666154564,18.389498225113382,-73.96713822590891,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-73.9786366615,18.3894982251,-73.9671382259,18.4009966608"
916,-73.97863666154564,18.383749007295016,-73.96713822590891,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3837490073,-73.9671382259,18.3952474429"
917,-73.97863666154564,18.37799978947665,-73.96713822590891,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3779997895,-73.9671382259,18.3894982251"
918,-73.97863666154564,18.372250571658284,-73.96713822590891,18.383749007295016,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3722505717,-73.9671382259,18.3837490073"
919,-73.97863666154564,18.36650135383992,-73.96713822590891,18.37799978947665,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3665013538,-73.9671382259,18.3779997895"
920,-73.97863666154564,18.360752136021556,-73.96713822590891,18.372250571658288,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3607521360,-73.9671382259,18.3722505717"
921,-73.97863666154564,18.35500291820319,-73.96713822590891,18.366501353839922,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3550029182,-73.9671382259,18.3665013538"
922,-73.97863666154564,18.349253700384825,-73.96713822590891,18.360752136021556,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3492537004,-73.9671382259,18.3607521360"
923,-73.97863666154564,18.34350448256646,-73.96713822590891,18.35500291820319,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3435044826,-73.9671382259,18.3550029182"
924,-73.97863666154564,18.337755264748097,-73.96713822590891,18.34925370038483,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3377552647,-73.9671382259,18.3492537004"
925,-73.97863666154564,18.33200604692973,-73.96713822590891,18.343504482566463,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3320060469,-73.9671382259,18.3435044826"
926,-73.97863666154564,18.326256829111365,-73.96713822590891,18.337755264748097,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3262568291,-73.9671382259,18.3377552647"
927,-73.97863666154564,18.320507611293,-73.96713822590891,18.33200604692973,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3205076113,-73.9671382259,18.3320060469"
928,-73.97863666154564,18.314758393474637,-73.96713822590891,18.32625682911137,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3147583935,-73.9671382259,18.3262568291"
929,-73.97863666154564,18.30900917565627,-73.96713822590891,18.320507611293003,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3090091757,-73.9671382259,18.3205076113"
930,-73.97863666154564,18.303259957837906,-73.96713822590891,18.314758393474637,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.3032599578,-73.9671382259,18.3147583935"
931,-73.97863666154564,18.29751074001954,-73.96713822590891,18.30900917565627,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9786366615,18.2975107400,-73.9671382259,18.3090091757"
932,-73.97288744372727,18.42399353202357,-73.96138900809055,18.4354919676603,8.983152841189951e-05,-8.983152841195546e-05,19,6,val,"-73.9728874437,18.4239935320,-73.9613890081,18.4354919677"
933,-73.97288744372727,18.418244314205204,-73.96138900809055,18.429742749841935,8.983152841189951e-05,-8.983152841195546e-05,19,6,val,"-73.9728874437,18.4182443142,-73.9613890081,18.4297427498"
934,-73.97288744372727,18.389498225113382,-73.96138900809055,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-73.9728874437,18.3894982251,-73.9613890081,18.4009966608"
935,-73.97288744372727,18.383749007295016,-73.96138900809055,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3837490073,-73.9613890081,18.3952474429"
936,-73.97288744372727,18.37799978947665,-73.96138900809055,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3779997895,-73.9613890081,18.3894982251"
937,-73.97288744372727,18.372250571658284,-73.96138900809055,18.383749007295016,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3722505717,-73.9613890081,18.3837490073"
938,-73.97288744372727,18.36650135383992,-73.96138900809055,18.37799978947665,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3665013538,-73.9613890081,18.3779997895"
939,-73.97288744372727,18.360752136021556,-73.96138900809055,18.372250571658288,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3607521360,-73.9613890081,18.3722505717"
940,-73.97288744372727,18.35500291820319,-73.96138900809055,18.366501353839922,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3550029182,-73.9613890081,18.3665013538"
941,-73.97288744372727,18.349253700384825,-73.96138900809055,18.360752136021556,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3492537004,-73.9613890081,18.3607521360"
942,-73.97288744372727,18.34350448256646,-73.96138900809055,18.35500291820319,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3435044826,-73.9613890081,18.3550029182"
943,-73.97288744372727,18.337755264748097,-73.96138900809055,18.34925370038483,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3377552647,-73.9613890081,18.3492537004"
944,-73.97288744372727,18.33200604692973,-73.96138900809055,18.343504482566463,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3320060469,-73.9613890081,18.3435044826"
945,-73.97288744372727,18.326256829111365,-73.96138900809055,18.337755264748097,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3262568291,-73.9613890081,18.3377552647"
946,-73.97288744372727,18.320507611293,-73.96138900809055,18.33200604692973,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3205076113,-73.9613890081,18.3320060469"
947,-73.97288744372727,18.314758393474637,-73.96138900809055,18.32625682911137,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3147583935,-73.9613890081,18.3262568291"
948,-73.97288744372727,18.30900917565627,-73.96138900809055,18.320507611293003,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3090091757,-73.9613890081,18.3205076113"
949,-73.97288744372727,18.303259957837906,-73.96138900809055,18.314758393474637,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.3032599578,-73.9613890081,18.3147583935"
950,-73.97288744372727,18.29751074001954,-73.96138900809055,18.30900917565627,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.2975107400,-73.9613890081,18.3090091757"
951,-73.97288744372727,18.291761522201178,-73.96138900809055,18.303259957837906,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-73.9728874437,18.2917615222,-73.9613890081,18.3032599578"
952,-73.97288744372727,18.286012304382812,-73.96138900809055,18.297510740019543,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.9728874437,18.2860123044,-73.9613890081,18.2975107400"
953,-73.96713822590891,18.42399353202357,-73.95563979027217,18.4354919676603,8.98315284120114e-05,-8.983152841195546e-05,19,6,val,"-73.9671382259,18.4239935320,-73.9556397903,18.4354919677"
954,-73.96713822590891,18.418244314205204,-73.95563979027217,18.429742749841935,8.98315284120114e-05,-8.983152841195546e-05,19,6,val,"-73.9671382259,18.4182443142,-73.9556397903,18.4297427498"
955,-73.96713822590891,18.395247442931744,-73.95563979027217,18.406745878568476,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9671382259,18.3952474429,-73.9556397903,18.4067458786"
956,-73.96713822590891,18.389498225113382,-73.95563979027217,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-73.9671382259,18.3894982251,-73.9556397903,18.4009966608"
957,-73.96713822590891,18.383749007295016,-73.95563979027217,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9671382259,18.3837490073,-73.9556397903,18.3952474429"
958,-73.96713822590891,18.37799978947665,-73.95563979027217,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9671382259,18.3779997895,-73.9556397903,18.3894982251"
959,-73.96713822590891,18.372250571658284,-73.95563979027217,18.383749007295016,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9671382259,18.3722505717,-73.9556397903,18.3837490073"
960,-73.96713822590891,18.36650135383992,-73.95563979027217,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9671382259,18.3665013538,-73.9556397903,18.3779997895"
961,-73.96713822590891,18.360752136021556,-73.95563979027217,18.372250571658288,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9671382259,18.3607521360,-73.9556397903,18.3722505717"
962,-73.96713822590891,18.35500291820319,-73.95563979027217,18.366501353839922,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9671382259,18.3550029182,-73.9556397903,18.3665013538"
963,-73.96713822590891,18.349253700384825,-73.95563979027217,18.360752136021556,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9671382259,18.3492537004,-73.9556397903,18.3607521360"
964,-73.96713822590891,18.34350448256646,-73.95563979027217,18.35500291820319,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9671382259,18.3435044826,-73.9556397903,18.3550029182"
965,-73.96713822590891,18.337755264748097,-73.95563979027217,18.34925370038483,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.9671382259,18.3377552647,-73.9556397903,18.3492537004"
